,Default,Housing,Loan,AgeGroup,Balance,Day,Duration,Campaign,Pdays,Previous,Job,MaritalStatus,Education,Contact,Month,Poutcome,Subscribed
37272,1.0,2.0,1.0,2.0,879,13,394,1,-1,0,6.0,1.0,2.0,2.0,5.0,4.0,1
37273,1.0,1.0,1.0,2.0,771,13,125,2,370,3,1.0,1.0,2.0,1.0,5.0,2.0,0
37274,1.0,2.0,1.0,2.0,1004,13,364,2,-1,0,4.0,1.0,1.0,2.0,5.0,4.0,0
37275,1.0,2.0,1.0,2.0,3173,13,179,1,-1,0,4.0,1.0,2.0,2.0,5.0,4.0,0
37276,1.0,2.0,2.0,2.0,-639,13,427,1,-1,0,7.0,2.0,2.0,2.0,5.0,4.0,0
37277,1.0,2.0,1.0,2.0,450,13,63,1,-1,0,2.0,2.0,2.0,2.0,5.0,4.0,0
37278,1.0,2.0,1.0,2.0,-56,13,197,2,-1,0,2.0,1.0,2.0,2.0,5.0,4.0,0
37279,1.0,2.0,1.0,2.0,2116,13,409,2,-1,0,9.0,2.0,2.0,2.0,5.0,4.0,0
37280,1.0,2.0,1.0,2.0,481,13,215,1,175,3,1.0,1.0,3.0,2.0,5.0,2.0,0
37281,2.0,2.0,1.0,2.0,-1157,13,323,2,-1,0,4.0,2.0,2.0,2.0,5.0,4.0,0
37282,1.0,2.0,1.0,2.0,416,13,290,1,176,2,1.0,2.0,2.0,2.0,5.0,2.0,0
37283,1.0,2.0,1.0,2.0,1052,13,147,1,-1,0,4.0,1.0,2.0,2.0,5.0,4.0,0
37284,1.0,2.0,1.0,2.0,3344,13,143,1,352,5,4.0,2.0,2.0,2.0,5.0,2.0,0
37285,1.0,2.0,2.0,2.0,-378,13,541,1,295,6,7.0,1.0,2.0,2.0,5.0,2.0,0
37286,1.0,2.0,1.0,2.0,0,13,172,1,-1,0,7.0,3.0,2.0,2.0,5.0,4.0,0
37287,1.0,2.0,1.0,2.0,7063,13,309,1,350,9,4.0,1.0,2.0,2.0,5.0,2.0,0
37288,1.0,2.0,1.0,2.0,-35,13,69,1,-1,0,4.0,3.0,1.0,2.0,5.0,4.0,0
37289,1.0,2.0,1.0,2.0,112,13,79,1,-1,0,6.0,3.0,1.0,2.0,5.0,4.0,0
37290,2.0,2.0,1.0,2.0,-946,13,213,1,-1,0,1.0,3.0,3.0,2.0,5.0,4.0,0
37291,1.0,2.0,1.0,2.0,1026,13,101,3,-1,0,2.0,2.0,3.0,2.0,5.0,4.0,0
37292,1.0,2.0,1.0,2.0,0,13,54,1,300,1,4.0,1.0,2.0,2.0,5.0,2.0,0
37293,1.0,2.0,1.0,2.0,341,13,54,1,174,1,7.0,3.0,2.0,2.0,5.0,1.0,0
37294,1.0,2.0,1.0,2.0,1798,13,196,3,-1,0,8.0,2.0,3.0,2.0,5.0,4.0,0
37295,1.0,2.0,1.0,2.0,1360,13,247,1,-1,0,4.0,1.0,2.0,2.0,5.0,4.0,0
37296,1.0,2.0,1.0,2.0,158,13,426,1,50,2,6.0,1.0,2.0,2.0,5.0,2.0,0
37297,1.0,2.0,1.0,2.0,338,13,133,1,370,1,4.0,3.0,2.0,2.0,5.0,2.0,0
37298,1.0,1.0,1.0,2.0,267,13,121,1,-1,0,2.0,2.0,2.0,2.0,5.0,4.0,0
37299,1.0,2.0,1.0,2.0,162,13,135,1,364,2,7.0,1.0,2.0,2.0,5.0,2.0,0
37300,1.0,2.0,1.0,2.0,0,13,404,2,-1,0,4.0,3.0,2.0,2.0,5.0,4.0,0
37301,1.0,2.0,1.0,2.0,42,13,80,2,-1,0,6.0,1.0,2.0,2.0,5.0,4.0,0
37302,1.0,2.0,1.0,2.0,37,13,341,1,-1,0,4.0,3.0,1.0,2.0,5.0,4.0,0
37303,1.0,2.0,1.0,2.0,499,13,156,1,-1,0,4.0,1.0,1.0,2.0,5.0,4.0,0
37304,1.0,2.0,1.0,2.0,396,13,366,3,348,2,6.0,1.0,2.0,2.0,5.0,2.0,1
37305,1.0,2.0,1.0,2.0,481,13,168,1,-1,0,7.0,1.0,2.0,2.0,5.0,4.0,0
37306,1.0,2.0,1.0,2.0,-69,13,118,2,-1,0,4.0,3.0,1.0,2.0,5.0,4.0,0
37307,1.0,2.0,1.0,2.0,70,13,176,1,-1,0,4.0,3.0,1.0,2.0,5.0,4.0,0
37308,1.0,1.0,1.0,2.0,1670,13,223,1,299,2,7.0,1.0,2.0,2.0,5.0,2.0,0
37309,1.0,2.0,1.0,2.0,3050,13,469,1,-1,0,1.0,1.0,3.0,2.0,5.0,4.0,1
37310,1.0,2.0,1.0,2.0,276,13,35,1,-1,0,4.0,3.0,4.0,2.0,5.0,4.0,0
37311,1.0,2.0,1.0,2.0,1040,13,199,1,173,2,10.0,3.0,2.0,2.0,5.0,2.0,0
37312,1.0,2.0,1.0,2.0,951,13,206,1,-1,0,4.0,1.0,1.0,2.0,5.0,4.0,0
37313,1.0,2.0,1.0,2.0,969,13,721,1,-1,0,4.0,1.0,1.0,2.0,5.0,4.0,0
37314,1.0,2.0,1.0,2.0,-64,13,641,1,-1,0,4.0,1.0,2.0,2.0,5.0,4.0,0
37315,1.0,2.0,2.0,2.0,229,13,163,1,-1,0,1.0,3.0,2.0,2.0,5.0,4.0,0
37316,1.0,2.0,1.0,2.0,210,13,1207,2,-1,0,7.0,1.0,2.0,2.0,5.0,4.0,1
37317,1.0,1.0,2.0,2.0,-169,13,234,1,349,3,4.0,1.0,1.0,2.0,5.0,2.0,0
37318,1.0,2.0,1.0,2.0,593,13,86,3,-1,0,1.0,2.0,3.0,2.0,5.0,4.0,0
37319,1.0,2.0,1.0,2.0,484,13,180,2,173,6,8.0,3.0,2.0,2.0,5.0,2.0,0
37320,1.0,2.0,1.0,2.0,0,13,68,4,357,3,4.0,1.0,2.0,2.0,5.0,1.0,0
37321,1.0,2.0,1.0,2.0,5918,13,103,1,-1,0,3.0,1.0,2.0,2.0,5.0,4.0,0
37322,1.0,2.0,1.0,2.0,-91,13,239,1,369,5,4.0,1.0,1.0,2.0,5.0,2.0,0
37323,1.0,2.0,1.0,2.0,623,13,102,6,-1,0,1.0,1.0,2.0,2.0,5.0,4.0,0
37324,1.0,2.0,1.0,2.0,0,13,325,2,-1,0,3.0,3.0,3.0,2.0,5.0,4.0,0
37325,1.0,2.0,2.0,2.0,23,13,234,3,-1,0,4.0,1.0,3.0,2.0,5.0,4.0,0
37326,1.0,2.0,1.0,2.0,26,13,194,4,359,2,1.0,3.0,1.0,2.0,5.0,3.0,0
37327,1.0,2.0,1.0,2.0,513,13,134,1,362,3,4.0,1.0,2.0,2.0,5.0,2.0,0
37328,1.0,2.0,1.0,2.0,306,13,650,5,-1,0,7.0,1.0,1.0,2.0,5.0,4.0,1
37329,1.0,2.0,2.0,2.0,0,13,77,4,-1,0,2.0,2.0,2.0,2.0,5.0,4.0,0
37330,1.0,2.0,2.0,2.0,-276,13,674,1,-1,0,7.0,3.0,2.0,2.0,5.0,4.0,1
37331,1.0,2.0,1.0,2.0,1804,13,122,1,355,1,1.0,3.0,3.0,2.0,5.0,2.0,0
37332,1.0,2.0,1.0,2.0,0,13,109,1,344,1,1.0,2.0,3.0,2.0,5.0,2.0,0
37333,1.0,2.0,1.0,2.0,117,13,216,4,-1,0,1.0,1.0,1.0,1.0,5.0,4.0,0
37334,1.0,2.0,1.0,2.0,1959,13,1966,1,-1,0,4.0,2.0,1.0,2.0,5.0,4.0,0
37335,1.0,2.0,1.0,2.0,1,13,131,1,-1,0,1.0,2.0,3.0,2.0,5.0,4.0,0
37336,1.0,2.0,1.0,2.0,863,13,622,3,-1,0,4.0,2.0,1.0,1.0,5.0,4.0,1
37337,1.0,2.0,1.0,2.0,506,13,281,1,-1,0,6.0,1.0,2.0,2.0,5.0,4.0,0
37338,1.0,2.0,1.0,2.0,198,13,156,5,369,2,4.0,1.0,2.0,2.0,5.0,2.0,0
37339,1.0,2.0,1.0,2.0,546,13,161,2,-1,0,4.0,2.0,2.0,2.0,5.0,4.0,0
37340,1.0,2.0,1.0,2.0,236,13,44,1,364,1,4.0,1.0,1.0,2.0,5.0,2.0,0
37341,1.0,2.0,1.0,2.0,282,13,240,1,300,1,7.0,3.0,2.0,2.0,5.0,2.0,0
37342,1.0,2.0,1.0,2.0,0,13,172,1,-1,0,9.0,1.0,2.0,2.0,5.0,4.0,0
37343,1.0,2.0,2.0,2.0,864,13,127,1,-1,0,4.0,1.0,2.0,2.0,5.0,4.0,0
37344,1.0,2.0,1.0,2.0,1078,13,248,1,330,3,4.0,1.0,2.0,2.0,5.0,3.0,0
37345,1.0,2.0,2.0,2.0,679,13,115,1,-1,0,4.0,1.0,1.0,2.0,5.0,4.0,0
37346,1.0,2.0,2.0,2.0,-228,13,38,1,362,2,1.0,2.0,2.0,2.0,5.0,2.0,0
37347,1.0,2.0,2.0,2.0,79,13,201,1,369,3,3.0,1.0,3.0,2.0,5.0,2.0,0
37348,1.0,2.0,1.0,2.0,882,13,341,1,-1,0,8.0,2.0,3.0,2.0,5.0,4.0,0
37349,1.0,2.0,1.0,2.0,228,13,314,2,-1,0,11.0,2.0,3.0,2.0,5.0,4.0,1
37350,1.0,2.0,1.0,2.0,702,13,52,4,-1,0,7.0,1.0,3.0,2.0,5.0,4.0,0
37351,1.0,2.0,1.0,2.0,1331,13,77,3,174,1,1.0,2.0,2.0,2.0,5.0,3.0,0
37352,1.0,2.0,1.0,2.0,147,13,109,1,-1,0,4.0,2.0,1.0,2.0,5.0,4.0,0
37353,1.0,2.0,1.0,2.0,186,13,390,1,-1,0,6.0,2.0,2.0,2.0,5.0,4.0,0
37354,1.0,2.0,1.0,2.0,180,13,804,1,-1,0,4.0,2.0,1.0,2.0,5.0,4.0,0
37355,1.0,2.0,1.0,2.0,-13,13,361,1,364,1,9.0,1.0,2.0,2.0,5.0,2.0,0
37356,1.0,2.0,1.0,2.0,2576,13,417,1,-1,0,1.0,2.0,3.0,2.0,5.0,4.0,0
37357,1.0,2.0,1.0,2.0,1396,13,809,1,300,1,1.0,2.0,3.0,2.0,5.0,2.0,1
37358,1.0,2.0,1.0,2.0,780,13,262,1,343,5,7.0,1.0,2.0,2.0,5.0,2.0,0
37359,1.0,1.0,2.0,2.0,670,13,44,1,-1,0,8.0,2.0,3.0,2.0,5.0,4.0,0
37360,1.0,2.0,1.0,2.0,1546,13,156,1,174,4,2.0,1.0,2.0,2.0,5.0,2.0,0
37361,1.0,2.0,1.0,2.0,4741,13,166,1,338,10,2.0,1.0,2.0,2.0,5.0,2.0,0
37362,1.0,2.0,1.0,2.0,365,13,76,3,-1,0,1.0,2.0,3.0,2.0,5.0,4.0,0
37363,1.0,2.0,1.0,2.0,185,13,298,1,-1,0,4.0,2.0,2.0,2.0,5.0,4.0,0
37364,1.0,1.0,1.0,2.0,208,13,466,1,-1,0,4.0,1.0,2.0,2.0,5.0,4.0,0
37365,1.0,2.0,1.0,2.0,-19,13,829,1,296,11,4.0,3.0,1.0,2.0,5.0,2.0,1
37366,1.0,2.0,2.0,2.0,0,13,291,8,293,1,4.0,1.0,2.0,2.0,5.0,2.0,0
37367,1.0,2.0,1.0,2.0,328,13,484,3,364,1,4.0,1.0,2.0,2.0,5.0,3.0,0
37368,1.0,2.0,1.0,2.0,0,13,204,3,-1,0,6.0,2.0,2.0,2.0,5.0,4.0,0
37369,1.0,2.0,1.0,2.0,649,13,169,2,-1,0,4.0,1.0,1.0,2.0,5.0,4.0,0
37370,1.0,2.0,1.0,1.0,292,13,437,2,-1,0,7.0,2.0,2.0,2.0,5.0,4.0,0
37371,1.0,2.0,1.0,2.0,2253,13,937,3,-1,0,7.0,2.0,2.0,2.0,5.0,4.0,1
37372,1.0,2.0,1.0,2.0,153,13,37,3,302,3,6.0,2.0,3.0,2.0,5.0,3.0,0
37373,1.0,2.0,2.0,2.0,295,13,193,3,344,1,4.0,1.0,2.0,2.0,5.0,3.0,0
37374,1.0,2.0,2.0,2.0,3371,13,204,2,-1,0,1.0,2.0,3.0,2.0,5.0,4.0,0
37375,1.0,2.0,2.0,2.0,47,13,163,2,370,1,4.0,3.0,2.0,2.0,5.0,2.0,0
37376,1.0,2.0,1.0,2.0,181,13,159,2,278,4,1.0,2.0,3.0,2.0,5.0,2.0,0
37377,1.0,2.0,1.0,2.0,2965,13,1970,3,-1,0,7.0,1.0,2.0,2.0,5.0,4.0,1
37378,1.0,2.0,1.0,2.0,1691,13,358,2,174,1,1.0,1.0,1.0,2.0,5.0,2.0,0
37379,1.0,2.0,1.0,2.0,467,13,195,2,357,2,4.0,1.0,2.0,2.0,5.0,2.0,0
37380,1.0,2.0,1.0,2.0,388,13,246,2,370,2,1.0,3.0,3.0,1.0,5.0,1.0,0
37381,1.0,2.0,1.0,2.0,635,13,122,2,-1,0,4.0,3.0,2.0,2.0,5.0,4.0,0
37382,1.0,2.0,1.0,2.0,5828,13,276,2,-1,0,4.0,1.0,2.0,1.0,5.0,4.0,0
37383,1.0,2.0,1.0,2.0,283,13,151,2,-1,0,4.0,2.0,2.0,2.0,5.0,4.0,0
37384,1.0,2.0,2.0,2.0,223,13,297,2,-1,0,7.0,2.0,2.0,2.0,5.0,4.0,0
37385,1.0,2.0,1.0,2.0,125,13,119,2,370,1,4.0,1.0,2.0,2.0,5.0,2.0,0
37386,1.0,2.0,1.0,2.0,1481,13,172,3,173,1,3.0,2.0,3.0,2.0,5.0,3.0,0
37387,1.0,1.0,1.0,2.0,1371,13,788,3,363,4,4.0,1.0,3.0,2.0,5.0,3.0,0
37388,1.0,2.0,1.0,2.0,267,13,187,3,-1,0,4.0,1.0,3.0,2.0,5.0,4.0,0
37389,1.0,2.0,1.0,2.0,5550,13,124,2,278,4,1.0,3.0,3.0,2.0,5.0,2.0,0
37390,1.0,2.0,2.0,2.0,0,13,1975,5,-1,0,4.0,2.0,1.0,2.0,5.0,4.0,1
37391,1.0,2.0,1.0,2.0,102,13,252,5,-1,0,7.0,1.0,2.0,2.0,5.0,4.0,0
37392,1.0,2.0,1.0,2.0,846,13,85,2,370,2,6.0,3.0,3.0,2.0,5.0,2.0,0
37393,1.0,2.0,1.0,2.0,29,13,248,2,-1,0,1.0,2.0,3.0,2.0,5.0,4.0,0
37394,1.0,2.0,1.0,2.0,2737,13,199,3,-1,0,4.0,1.0,2.0,2.0,5.0,4.0,0
37395,1.0,2.0,2.0,2.0,714,13,482,2,-1,0,3.0,1.0,2.0,2.0,5.0,4.0,1
37396,1.0,2.0,1.0,2.0,72,13,98,2,370,1,7.0,2.0,3.0,2.0,5.0,2.0,0
37397,1.0,2.0,1.0,2.0,581,13,107,7,173,2,4.0,3.0,2.0,2.0,5.0,3.0,0
37398,1.0,2.0,1.0,1.0,374,13,158,5,-1,0,1.0,2.0,3.0,2.0,5.0,4.0,0
37399,1.0,2.0,1.0,2.0,328,13,194,3,-1,0,7.0,2.0,2.0,2.0,5.0,4.0,0
37400,1.0,2.0,1.0,2.0,528,13,340,2,357,5,4.0,3.0,4.0,2.0,5.0,2.0,0
37401,1.0,1.0,2.0,2.0,540,13,88,2,-1,0,4.0,1.0,2.0,2.0,5.0,4.0,0
37402,1.0,2.0,1.0,2.0,426,13,323,3,345,3,4.0,1.0,2.0,2.0,5.0,2.0,0
37403,1.0,1.0,1.0,2.0,2194,13,275,2,357,1,4.0,2.0,2.0,2.0,5.0,3.0,0
37404,1.0,2.0,1.0,2.0,12392,13,177,3,343,1,1.0,1.0,3.0,2.0,5.0,3.0,0
37405,1.0,2.0,1.0,2.0,97,13,431,2,-1,0,4.0,1.0,1.0,2.0,5.0,4.0,0
37406,1.0,2.0,1.0,2.0,-1112,13,53,3,308,1,1.0,1.0,3.0,2.0,5.0,2.0,0
37407,1.0,2.0,1.0,2.0,410,13,396,2,355,2,4.0,1.0,1.0,2.0,5.0,2.0,0
37408,1.0,2.0,1.0,2.0,2191,13,157,4,-1,0,7.0,1.0,2.0,2.0,5.0,4.0,0
37409,1.0,2.0,1.0,2.0,-70,13,65,2,-1,0,1.0,1.0,1.0,2.0,5.0,4.0,0
37410,1.0,2.0,1.0,2.0,471,13,954,2,293,4,7.0,1.0,2.0,2.0,5.0,1.0,1
37411,1.0,2.0,1.0,2.0,96,13,612,2,348,3,6.0,2.0,2.0,2.0,5.0,3.0,0
37412,1.0,2.0,2.0,2.0,8,13,251,2,-1,0,8.0,1.0,2.0,2.0,5.0,4.0,0
37413,1.0,2.0,1.0,2.0,0,13,537,5,303,2,1.0,1.0,3.0,2.0,5.0,2.0,0
37414,1.0,2.0,1.0,2.0,408,13,402,2,351,1,1.0,3.0,3.0,2.0,5.0,2.0,0
37415,1.0,2.0,1.0,2.0,265,13,1119,2,-1,0,4.0,2.0,1.0,2.0,5.0,4.0,1
37416,1.0,2.0,1.0,2.0,9618,13,94,2,338,1,6.0,1.0,2.0,2.0,5.0,2.0,0
37417,1.0,1.0,1.0,2.0,1572,13,499,3,-1,0,1.0,2.0,2.0,2.0,5.0,4.0,0
37418,1.0,2.0,1.0,2.0,642,13,197,2,363,2,6.0,1.0,2.0,2.0,5.0,3.0,0
37419,1.0,2.0,1.0,2.0,33,13,195,3,351,10,2.0,2.0,2.0,2.0,5.0,2.0,0
37420,1.0,2.0,1.0,2.0,-289,13,56,2,-1,0,4.0,2.0,1.0,1.0,5.0,4.0,0
37421,1.0,2.0,1.0,2.0,3777,13,65,2,-1,0,7.0,2.0,1.0,1.0,5.0,4.0,0
37422,1.0,2.0,1.0,2.0,794,13,38,3,-1,0,4.0,1.0,1.0,2.0,5.0,4.0,0
37423,1.0,2.0,1.0,2.0,-308,13,168,4,310,11,4.0,1.0,2.0,2.0,5.0,2.0,0
37424,1.0,2.0,1.0,2.0,577,13,154,2,350,3,4.0,1.0,2.0,2.0,5.0,2.0,0
37425,1.0,2.0,1.0,2.0,249,13,307,2,-1,0,6.0,1.0,2.0,2.0,5.0,4.0,0
37426,1.0,2.0,1.0,2.0,94,13,45,4,-1,0,7.0,2.0,3.0,2.0,5.0,4.0,0
37427,1.0,2.0,1.0,2.0,54,13,107,3,-1,0,1.0,1.0,3.0,1.0,5.0,4.0,0
37428,1.0,2.0,1.0,2.0,1328,13,121,2,341,4,7.0,1.0,2.0,1.0,5.0,2.0,0
37429,1.0,2.0,1.0,2.0,-336,13,318,3,303,2,4.0,1.0,2.0,2.0,5.0,2.0,0
37430,1.0,2.0,2.0,2.0,712,13,255,2,264,5,2.0,1.0,2.0,2.0,5.0,2.0,0
37431,1.0,2.0,1.0,2.0,305,13,174,2,-1,0,8.0,1.0,2.0,2.0,5.0,4.0,0
37432,1.0,2.0,1.0,2.0,234,13,53,7,-1,0,6.0,1.0,1.0,1.0,5.0,4.0,0
37433,1.0,2.0,2.0,2.0,93,13,196,2,331,3,1.0,2.0,3.0,2.0,5.0,2.0,0
37434,1.0,2.0,1.0,2.0,8040,13,173,2,-1,0,4.0,2.0,2.0,2.0,5.0,4.0,0
37435,1.0,2.0,1.0,2.0,0,13,65,4,350,6,1.0,3.0,2.0,1.0,5.0,2.0,0
37436,1.0,2.0,1.0,2.0,6150,13,444,2,174,2,4.0,1.0,1.0,2.0,5.0,2.0,0
37437,1.0,2.0,1.0,2.0,210,13,308,3,364,1,4.0,1.0,2.0,2.0,5.0,3.0,0
37438,1.0,2.0,1.0,2.0,5461,13,562,2,174,2,4.0,1.0,1.0,2.0,5.0,1.0,0
37439,1.0,2.0,2.0,2.0,1550,13,228,3,-1,0,4.0,2.0,2.0,2.0,5.0,4.0,0
37440,1.0,2.0,2.0,2.0,-54,13,698,2,292,1,2.0,3.0,2.0,2.0,5.0,2.0,1
37441,1.0,2.0,1.0,2.0,2409,13,272,4,293,2,7.0,1.0,2.0,2.0,5.0,2.0,0
37442,1.0,2.0,1.0,2.0,640,13,220,4,370,2,4.0,1.0,1.0,2.0,5.0,3.0,0
37443,1.0,2.0,1.0,2.0,0,13,419,2,-1,0,7.0,2.0,2.0,2.0,5.0,4.0,0
37444,1.0,2.0,1.0,2.0,3,13,369,2,-1,0,4.0,1.0,1.0,2.0,5.0,4.0,0
37445,1.0,2.0,1.0,2.0,550,13,107,2,-1,0,7.0,2.0,2.0,2.0,5.0,4.0,0
37446,1.0,2.0,1.0,2.0,-978,13,62,3,-1,0,1.0,3.0,3.0,2.0,5.0,4.0,0
37447,1.0,2.0,1.0,2.0,507,13,65,2,299,3,6.0,2.0,2.0,2.0,5.0,3.0,0
37448,1.0,2.0,1.0,2.0,4152,13,76,7,13,6,1.0,1.0,3.0,2.0,5.0,1.0,0
37449,1.0,2.0,2.0,2.0,-491,13,805,2,-1,0,2.0,1.0,2.0,2.0,5.0,4.0,0
37450,1.0,2.0,1.0,2.0,707,13,97,5,-1,0,4.0,1.0,2.0,1.0,5.0,4.0,0
37451,1.0,2.0,1.0,2.0,330,13,777,2,-1,0,4.0,1.0,2.0,2.0,5.0,4.0,0
37452,1.0,2.0,1.0,2.0,25,13,378,2,359,1,4.0,1.0,2.0,2.0,5.0,2.0,0
37453,1.0,2.0,1.0,2.0,1103,13,185,2,278,3,1.0,1.0,3.0,2.0,5.0,2.0,0
37454,1.0,2.0,1.0,2.0,-193,13,1805,4,-1,0,7.0,2.0,2.0,2.0,5.0,4.0,0
37455,1.0,2.0,1.0,2.0,654,13,139,2,-1,0,7.0,3.0,2.0,2.0,5.0,4.0,0
37456,1.0,2.0,1.0,2.0,47,13,222,2,370,1,1.0,3.0,3.0,2.0,5.0,2.0,0
37457,1.0,2.0,1.0,2.0,3821,13,649,2,-1,0,1.0,2.0,3.0,2.0,5.0,4.0,1
37458,1.0,2.0,1.0,2.0,222,13,168,2,-1,0,7.0,2.0,2.0,2.0,5.0,4.0,0
37459,1.0,2.0,1.0,2.0,445,13,237,2,363,2,4.0,1.0,1.0,2.0,5.0,3.0,0
37460,1.0,2.0,1.0,2.0,3067,13,141,2,-1,0,4.0,1.0,1.0,2.0,5.0,4.0,0
37461,1.0,2.0,1.0,2.0,41,13,135,3,-1,0,4.0,1.0,2.0,2.0,5.0,4.0,0
37462,1.0,2.0,1.0,2.0,1264,13,102,2,-1,0,1.0,1.0,3.0,2.0,5.0,4.0,0
37463,1.0,2.0,1.0,2.0,84,13,65,2,370,1,2.0,1.0,4.0,2.0,5.0,2.0,0
37464,1.0,2.0,1.0,2.0,271,13,80,2,268,2,2.0,2.0,2.0,2.0,5.0,3.0,0
37465,1.0,2.0,1.0,2.0,2268,13,281,3,-1,0,7.0,3.0,2.0,2.0,5.0,4.0,0
37466,1.0,2.0,1.0,2.0,-302,13,36,2,-1,0,7.0,1.0,2.0,2.0,5.0,4.0,0
37467,1.0,2.0,1.0,2.0,409,13,143,2,364,1,4.0,3.0,1.0,2.0,5.0,3.0,0
37468,1.0,2.0,2.0,2.0,168,13,212,3,-1,0,4.0,1.0,1.0,1.0,5.0,4.0,0
37469,1.0,2.0,1.0,2.0,3778,13,259,3,-1,0,4.0,1.0,2.0,1.0,5.0,4.0,0
37470,1.0,2.0,1.0,2.0,143,13,221,2,-1,0,7.0,1.0,2.0,2.0,5.0,4.0,0
37471,1.0,2.0,1.0,2.0,9,13,84,2,364,2,9.0,2.0,2.0,2.0,5.0,2.0,0
37472,1.0,2.0,1.0,2.0,1162,13,406,5,364,1,1.0,1.0,3.0,2.0,5.0,3.0,0
37473,1.0,2.0,2.0,2.0,-664,13,185,4,-1,0,4.0,1.0,2.0,2.0,5.0,4.0,0
37474,1.0,2.0,1.0,2.0,809,13,155,2,363,4,2.0,3.0,2.0,2.0,5.0,2.0,0
37475,1.0,2.0,1.0,2.0,232,13,53,3,-1,0,9.0,1.0,3.0,2.0,5.0,4.0,0
37476,1.0,2.0,1.0,2.0,107,13,99,2,369,4,7.0,1.0,2.0,1.0,5.0,2.0,0
37477,1.0,1.0,1.0,2.0,39,13,254,2,299,3,4.0,2.0,2.0,2.0,5.0,2.0,0
37478,1.0,2.0,1.0,2.0,0,13,531,2,-1,0,4.0,3.0,1.0,2.0,5.0,4.0,1
37479,1.0,2.0,1.0,2.0,324,13,217,2,-1,0,4.0,1.0,1.0,2.0,5.0,4.0,0
37480,1.0,2.0,2.0,2.0,1203,13,25,4,350,7,4.0,1.0,1.0,1.0,5.0,2.0,0
37481,1.0,2.0,1.0,2.0,69,13,253,3,-1,0,2.0,2.0,3.0,2.0,5.0,4.0,0
37482,1.0,2.0,1.0,2.0,104,13,277,2,343,2,4.0,1.0,1.0,2.0,5.0,2.0,0
37483,1.0,2.0,1.0,2.0,2040,13,125,2,-1,0,4.0,1.0,1.0,2.0,5.0,4.0,0
37484,1.0,2.0,2.0,2.0,68,13,151,2,351,1,6.0,1.0,2.0,2.0,5.0,2.0,0
37485,1.0,2.0,1.0,2.0,17,13,125,3,-1,0,4.0,2.0,1.0,2.0,5.0,4.0,0
37486,1.0,2.0,2.0,2.0,-122,13,97,5,-1,0,10.0,2.0,2.0,2.0,5.0,4.0,0
37487,1.0,2.0,1.0,2.0,-607,13,449,6,-1,0,1.0,3.0,2.0,2.0,5.0,4.0,0
37488,1.0,2.0,1.0,2.0,113,13,16,2,-1,0,4.0,1.0,2.0,2.0,5.0,4.0,0
37489,1.0,2.0,1.0,2.0,358,13,134,2,-1,0,6.0,1.0,2.0,2.0,5.0,4.0,0
37490,1.0,2.0,1.0,2.0,635,13,265,2,-1,0,4.0,1.0,2.0,2.0,5.0,4.0,0
37491,1.0,2.0,2.0,2.0,38,13,285,2,335,1,4.0,1.0,1.0,2.0,5.0,3.0,0
37492,1.0,2.0,1.0,2.0,655,13,32,5,-1,0,6.0,2.0,1.0,2.0,5.0,4.0,0
37493,1.0,2.0,1.0,2.0,21,13,383,5,288,11,4.0,1.0,1.0,2.0,5.0,3.0,0
37494,1.0,2.0,1.0,2.0,0,13,179,3,257,6,1.0,1.0,3.0,1.0,5.0,3.0,0
37495,1.0,2.0,1.0,2.0,1279,13,446,3,357,8,5.0,1.0,2.0,2.0,5.0,3.0,0
37496,1.0,2.0,1.0,2.0,142,13,136,5,-1,0,4.0,1.0,1.0,2.0,5.0,4.0,0
37497,1.0,2.0,1.0,2.0,994,13,420,3,-1,0,6.0,3.0,3.0,2.0,5.0,4.0,0
37498,1.0,2.0,1.0,2.0,0,13,513,3,176,2,4.0,1.0,2.0,2.0,5.0,2.0,0
37499,1.0,2.0,1.0,2.0,342,13,133,4,-1,0,1.0,1.0,3.0,2.0,5.0,4.0,0
37500,1.0,2.0,2.0,2.0,108,13,225,2,365,7,7.0,1.0,2.0,2.0,5.0,2.0,0
37501,1.0,2.0,1.0,2.0,335,13,240,3,370,1,4.0,1.0,2.0,2.0,5.0,2.0,0
37502,1.0,1.0,1.0,2.0,205,13,204,3,-1,0,1.0,2.0,3.0,2.0,5.0,4.0,0
37503,1.0,2.0,1.0,2.0,298,13,135,2,370,2,4.0,1.0,1.0,2.0,5.0,2.0,0
37504,1.0,2.0,1.0,2.0,878,13,245,4,-1,0,4.0,1.0,4.0,2.0,5.0,4.0,0
37505,1.0,2.0,1.0,2.0,106,13,119,3,-1,0,2.0,2.0,3.0,2.0,5.0,4.0,0
37506,1.0,2.0,1.0,2.0,-7,13,1279,3,-1,0,7.0,3.0,2.0,2.0,5.0,4.0,1
37507,1.0,2.0,1.0,2.0,182,13,38,3,-1,0,7.0,1.0,2.0,1.0,5.0,4.0,0
37508,1.0,2.0,1.0,2.0,-38,13,331,3,-1,0,2.0,1.0,2.0,2.0,5.0,4.0,0
37509,1.0,2.0,2.0,2.0,668,13,771,2,173,4,2.0,1.0,2.0,2.0,5.0,3.0,0
37510,1.0,1.0,2.0,2.0,4908,13,491,2,-1,0,7.0,1.0,3.0,2.0,5.0,4.0,0
37511,1.0,2.0,1.0,2.0,830,13,873,3,370,2,4.0,1.0,1.0,2.0,5.0,2.0,1
